lei;dispositivo;hierarquia;tipo;numero;artigo;paragrafo;inciso;aliena;parte;titulo;capitulo;secao;subsecao;ano
cf;"b) dispor sobre substituição tributária;";1;al;b;155;2;XII;b;;VI;I;IV;;
cf;"c) disciplinar o regime de compensação do imposto;";1;al;c;155;2;XII;c;;VI;I;IV;;
cf;"d) fixar, para efeito de sua cobrança e definição do estabelecimento responsável, o local das operações relativas à circulação de mercadorias e das prestações de serviços;";1;al;d;155;2;XII;d;;VI;I;IV;;
cf;"e) excluir da incidência do imposto, nas exportações para o exterior, serviços e outros produtos além dos mencionados no inciso X, ""a"";";1;al;e;155;2;XII;e;;VI;I;IV;;
cf;"f) prever casos de manutenção de crédito, relativamente à remessa para outro Estado e exportação para o exterior, de serviços e de mercadorias;";1;al;f;155;2;XII;f;;VI;I;IV;;
cf;g) regular a forma como, mediante deliberação dos Estados e do Distrito Federal, isenções, incentivos e benefícios fiscais serão concedidos e revogados.;1;al;g;155;2;XII;g;;VI;I;IV;;
cf;"h) definir os combustíveis e lubrificantes sobre os quais o imposto incidirá uma única vez, qualquer que seja a sua finalidade, hipótese em que não se aplicará o disposto no inciso X, b;  (Incluída pela Emenda Constitucional nº 33, de 2001)  (Vide Emenda Constitucional nº 33, de 2001)";1;al;h;155;2;XII;h;;VI;I;IV;;
cf;i) fixar a base de cálculo, de modo que o montante do imposto a integre, também na importação do exterior de bem, mercadoria ou serviço.  (Incluída pela Emenda Constitucional nº 33, de 2001);1;al;i;155;2;XII;i;;VI;I;IV;;
cf;§ 3º À exceção dos impostos de que tratam o inciso II do caput deste artigo e os arts. 153, I e II, e 156-A, nenhum outro imposto poderá incidir sobre operações relativas a energia elétrica e serviços de telecomunicações e, à exceção destes e do previsto no art. 153, VIII, nenhum outro imposto poderá incidir sobre operações relativas a derivados de petróleo, combustíveis e minerais do País.  ;3;p;3;155;3;;;;VI;I;IV;;2023
cf;§ 4º Na hipótese do inciso XII, h, observar-se-á o seguinte:  (Incluído pela Emenda Constitucional nº 33, de 2001)  (Vide Emenda Constitucional nº 132, de 2023)  Vigência;3;p;4;155;4;;;;VI;I;IV;;2001
cf;"I - nas operações com os lubrificantes e combustíveis derivados de petróleo, o imposto caberá ao Estado onde ocorrer o consumo; ";2;i;I;155;4;I;;;VI;I;IV;;2001
cf;"II - nas operações interestaduais, entre contribuintes, com gás natural e seus derivados, e lubrificantes e combustíveis não incluídos no inciso I deste parágrafo, o imposto será repartido entre os Estados de origem e de destino, mantendo-se a mesma proporcionalidade que ocorre nas operações com as demais mercadorias;  ";2;i;II;155;4;II;;;VI;I;IV;;2001
cf;"III - nas operações interestaduais com gás natural e seus derivados, e lubrificantes e combustíveis não incluídos no inciso I deste parágrafo, destinadas a não contribuinte, o imposto caberá ao Estado de origem;  ";2;i;III;155;4;III;;;VI;I;IV;;2001
cf;IV - as alíquotas do imposto serão definidas mediante deliberação dos Estados e Distrito Federal, nos termos do § 2º, XII, g, observando-se o seguinte:  ;2;i;IV;155;4;IV;;;VI;I;IV;;2001
cf;"a) serão uniformes em todo o território nacional, podendo ser diferenciadas por produto;  ";1;al;a;155;4;IV;a;;VI;I;IV;;2001
cf;"b) poderão ser específicas, por unidade de medida adotada, ou ad valorem, incidindo sobre o valor da operação ou sobre o preço que o produto ou seu similar alcançaria em uma venda em condições de livre concorrência; ";1;al;b;155;4;IV;b;;VI;I;IV;;2001
cf;c) poderão ser reduzidas e restabelecidas, não se lhes aplicando o disposto no art. 150, III, b.  ;1;al;c;155;4;IV;c;;VI;I;IV;;2001
cf;§ 5º As regras necessárias à aplicação do disposto no § 4º, inclusive as relativas à apuração e à destinação do imposto, serão estabelecidas mediante deliberação dos Estados e do Distrito Federal, nos termos do § 2º, XII, g.  (Incluído pela Emenda Constitucional nº 33, de 2001)  (Vide Emenda Constitucional nº 132, de 2023)  Vigência;3;p;5;155;5;;;;VI;I;IV;;2001
cf;§ 6º O imposto previsto no inciso III:  ;3;p;6;155;6;;;;VI;I;IV;;2003
cf;"I - terá alíquotas mínimas fixadas pelo Senado Federal;  ";2;i;I;155;6;I;;;VI;I;IV;;2003
cf;"II - poderá ter alíquotas diferenciadas em função do tipo, do valor, da utilização e do impacto ambiental;  ";2;i;II;155;6;II;;;VI;I;IV;;2023
cf;III - incidirá sobre a propriedade de veículos automotores terrestres, aquáticos e aéreos, excetuados:  ;2;i;III;155;6;III;;;VI;I;IV;;2023
cf;"a) aeronaves agrícolas e de operador certificado para prestar serviços aéreos a terceiros;  ";1;al;a;155;6;III;a;;VI;I;IV;;2023
cf;"b) embarcações de pessoa jurídica que detenha outorga para prestar serviços de transporte aquaviário ou de pessoa física ou jurídica que pratique pesca industrial, artesanal, científica ou de subsistência;  ";1;al;b;155;6;III;b;;VI;I;IV;;2023
cf;"c) plataformas suscetíveis de se locomoverem na água por meios próprios, inclusive aquelas cuja finalidade principal seja a exploração de atividades econômicas em águas territoriais e na zona econômica exclusiva e embarcações que tenham essa mesma finalidade principal;  ";1;al;c;155;6;III;c;;VI;I;IV;;2023
cf;d) tratores e máquinas agrícolas.  ;1;al;d;155;6;III;d;;VI;I;IV;;2023
cf;Seção V: DOS IMPOSTOS DOS MUNICÍPIOS;6;s;V;;;;;;VI;I;V;;
cf;Art. 156. Compete aos Municípios instituir impostos sobre:;4;a;156;156;;;;;VI;I;V;;
cf;"I - propriedade predial e territorial urbana;";2;i;I;156;;I;;;VI;I;V;;
cf;"II - transmissão ""inter vivos"", a qualquer título, por ato oneroso, de bens imóveis, por natureza ou acessão física, e de direitos reais sobre imóveis, exceto os de garantia, bem como cessão de direitos a sua aquisição;";2;i;II;156;;II;;;VI;I;V;;
cf;III - serviços de qualquer natureza, não compreendidos no art. 155, II, definidos em lei complementar.  (Redação dada pela Emenda Constitucional nº 3, de 1993)  (Vide Emenda Constitucional nº 132, de 2023)  Vigência;2;i;III;156;;III;;;VI;I;V;;1993
cf;IV -  (Revogado pela Emenda Constitucional nº 3, de 1993);2;i;IV;156;;IV;;;VI;I;V;;
cf;§ 1º Sem prejuízo da progressividade no tempo a que se refere o art. 182, § 4º, inciso II, o imposto previsto no inciso I poderá: ;3;p;1;156;1;;;;VI;I;V;;2000
cf;"I – ser progressivo em razão do valor do imóvel; e ";2;i;I;156;1;I;;;VI;I;V;;2000
cf;II – ter alíquotas diferentes de acordo com a localização e o uso do imóvel.  ;2;i;II;156;1;II;;;VI;I;V;;2000
cf;III - ter sua base de cálculo atualizada pelo Poder Executivo, conforme critérios estabelecidos em lei municipal.  ;2;i;III;156;1;III;;;VI;I;V;;2023
cf;"§ 1º-A O imposto previsto no inciso I do caput deste artigo não incide sobre templos de qualquer culto, ainda que as entidades abrangidas pela imunidade de que trata a alínea ""b"" do inciso VI do caput do art. 150 desta Constituição sejam apenas locatárias do bem imóvel.  ";3;p;1A;156;1A;;;;VI;I;V;;2022
cf;§ 2º O imposto previsto no inciso II:;3;p;2;156;2;;;;VI;I;V;;
cf;"I - não incide sobre a transmissão de bens ou direitos incorporados ao patrimônio de pessoa jurídica em realização de capital, nem sobre a transmissão de bens ou direitos decorrente de fusão, incorporação, cisão ou extinção de pessoa jurídica, salvo se, nesses casos, a atividade preponderante do adquirente for a compra e venda desses bens ou direitos, locação de bens imóveis ou arrendamento mercantil;";2;i;I;156;2;I;;;VI;I;V;;
cf;II - compete ao Município da situação do bem.;2;i;II;156;2;II;;;VI;I;V;;
cf;§ 3º Em relação ao imposto previsto no inciso III do caput deste artigo, cabe à lei complementar:   (Redação dada pela Emenda Constitucional nº 37, de 2002)  (Vide Emenda Constitucional nº 132, de 2023)  Vigência;3;p;3;156;3;;;;VI;I;V;;2002
cf;"I - fixar as suas alíquotas máximas e mínimas;  ";2;i;I;156;3;I;;;VI;I;V;;2002
cf;II - excluir da sua incidência exportações de serviços para o exterior.  ;2;i;II;156;3;II;;;VI;I;V;;1993
cf;III – regular a forma e as condições como isenções, incentivos e benefícios fiscais serão concedidos e revogados.  ;2;i;III;156;3;III;;;VI;I;V;;1993
cf;§ 4º  (Revogado pela Emenda Constitucional nº 3, de 1993);3;p;4;156;4;;;;VI;I;V;;
cf;Seção V-A: Do Imposto de Competência Compartilhada entre Estados,Distrito Federal e Municípios;6;s;V-A;;;;;;VI;I;V-A;;
cf;Art. 156-A. Lei complementar instituirá imposto sobre bens e serviços de competência compartilhada entre Estados, Distrito Federal e Municípios.  ;4;a;156A;156A;;;;;VI;I;V-A;;2023
cf;§ 1º O imposto previsto no caput será informado pelo princípio da neutralidade e atenderá ao seguinte:  ;3;p;1;156A;1;;;;VI;I;V-A;;2023
cf;"I - incidirá sobre operações com bens materiais ou imateriais, inclusive direitos, ou com serviços;  ";2;i;I;156A;1;I;;;VI;I;V-A;;2023
cf;"II - incidirá também sobre a importação de bens materiais ou imateriais, inclusive direitos, ou de serviços realizada por pessoa física ou jurídica, ainda que não seja sujeito passivo habitual do imposto, qualquer que seja a sua finalidade;  ";2;i;II;156A;1;II;;;VI;I;V-A;;2023
cf;"III - não incidirá sobre as exportações, assegurados ao exportador a manutenção e o aproveitamento dos créditos relativos às operações nas quais seja adquirente de bem material ou imaterial, inclusive direitos, ou serviço, observado o disposto no § 5º, III;  ";2;i;III;156A;1;III;;;VI;I;V-A;;2023
cf;"IV - terá legislação única e uniforme em todo o território nacional, ressalvado o disposto no inciso V;  ";2;i;IV;156A;1;IV;;;VI;I;V-A;;2023
cf;"V - cada ente federativo fixará sua alíquota própria por lei específica;  ";2;i;V;156A;1;V;;;VI;I;V-A;;2023
cf;"VI - a alíquota fixada pelo ente federativo na forma do inciso V será a mesma para todas as operações com bens materiais ou imateriais, inclusive direitos, ou com serviços, ressalvadas as hipóteses previstas nesta Constituição;  ";2;i;VI;156A;1;VI;;;VI;I;V-A;;2023
cf;"VII - será cobrado pelo somatório das alíquotas do Estado e do Município de destino da operação;  ";2;i;VII;156A;1;VII;;;VI;I;V-A;;2023
cf;"VIII - será não cumulativo, compensando-se o imposto devido pelo contribuinte com o montante cobrado sobre todas as operações nas quais seja adquirente de bem material ou imaterial, inclusive direito, ou de serviço, excetuadas exclusivamente as consideradas de uso ou consumo pessoal especificadas em lei complementar e as hipóteses previstas nesta Constituição;  ";2;i;VIII;156A;1;VIII;;;VI;I;V-A;;2023
cf;"IX - não integrará sua própria base de cálculo nem a dos tributos previstos nos arts. 153, VIII, e 195, I, ""b"", IV e V, e da contribuição para o Programa de Integração Social de que trata o art. 239;  ";2;i;IX;156A;1;IX;;;VI;I;V-A;;2023
cf;"X - não será objeto de concessão de incentivos e benefícios financeiros ou fiscais relativos ao imposto ou de regimes específicos, diferenciados ou favorecidos de tributação, excetuadas as hipóteses previstas nesta Constituição;  ";2;i;X;156A;1;X;;;VI;I;V-A;;2023
cf;"XI - não incidirá nas prestações de serviço de comunicação nas modalidades de radiodifusão sonora e de sons e imagens de recepção livre e gratuita;  ";2;i;XI;156A;1;XI;;;VI;I;V-A;;2023
cf;"XII - resolução do Senado Federal fixará alíquota de referência do imposto para cada esfera federativa, nos termos de lei complementar, que será aplicada se outra não houver sido estabelecida pelo próprio ente federativo;  ";2;i;XII;156A;1;XII;;;VI;I;V-A;;2023
cf;XIII - sempre que possível, terá seu valor informado, de forma específica, no respectivo documento fiscal.  ;2;i;XIII;156A;1;XIII;;;VI;I;V-A;;2023
cf;§ 2º Para fins do disposto no § 1º, V, o Distrito Federal exercerá as competências estadual e municipal na fixação de suas alíquotas.  ;3;p;2;156A;2;;;;VI;I;V-A;;2023
cf;§ 3º Lei complementar poderá definir como sujeito passivo do imposto a pessoa que concorrer para a realização, a execução ou o pagamento da operação, ainda que residente ou domiciliada no exterior.  ;3;p;3;156A;3;;;;VI;I;V-A;;2023
cf;§ 4º Para fins de distribuição do produto da arrecadação do imposto, o Comitê Gestor do Imposto sobre Bens e Serviços:  ;3;p;4;156A;4;;;;VI;I;V-A;;2023
cf;"I - reterá montante equivalente ao saldo acumulado de créditos do imposto não compensados pelos contribuintes e não ressarcidos ao final de cada período de apuração e aos valores decorrentes do cumprimento do § 5º, VIII;  ";2;i;I;156A;4;I;;;VI;I;V-A;;2023
cf;II - distribuirá o produto da arrecadação do imposto, deduzida a retenção de que trata o inciso I deste parágrafo, ao ente federativo de destino das operações que não tenham gerado creditamento.  ;2;i;II;156A;4;II;;;VI;I;V-A;;2023
cf;§ 5º Lei complementar disporá sobre:  ;3;p;5;156A;5;;;;VI;I;V-A;;2023
cf;I - as regras para a distribuição do produto da arrecadação do imposto, disciplinando, entre outros aspectos:  ;2;i;I;156A;5;I;;;VI;I;V-A;;2023
cf;"a) a sua forma de cálculo;  ";1;al;a;156A;5;I;a;;VI;I;V-A;;2023
cf;"b) o tratamento em relação às operações em que o imposto não seja recolhido tempestivamente;  ";1;al;b;156A;5;I;b;;VI;I;V-A;;2023
cf;"c) as regras de distribuição aplicáveis aos regimes favorecidos, específicos e diferenciados de tributação previstos nesta Constituição;  ";1;al;c;156A;5;I;c;;VI;I;V-A;;2023
cf;II - o regime de compensação, podendo estabelecer hipóteses em que o aproveitamento do crédito ficará condicionado à verificação do efetivo recolhimento do imposto incidente sobre a operação com bens materiais ou imateriais, inclusive direitos, ou com serviços, desde que:  ;2;i;II;156A;5;II;;;VI;I;V-A;;2023
cf;"a) o adquirente possa efetuar o recolhimento do imposto incidente nas suas aquisições de bens ou serviços; ou  ";1;al;a;156A;5;II;a;;VI;I;V-A;;2023
cf;"b) o recolhimento do imposto ocorra na liquidação financeira da operação;  ";1;al;b;156A;5;II;b;;VI;I;V-A;;2023
cf;"III - a forma e o prazo para ressarcimento de créditos acumulados pelo contribuinte;  ";2;i;III;156A;5;III;;;VI;I;V-A;;2023
cf;"IV - os critérios para a definição do destino da operação, que poderá ser, inclusive, o local da entrega, da disponibilização ou da localização do bem, o da prestação ou da disponibilização do serviço ou o do domicílio ou da localização do adquirente ou destinatário do bem ou serviço, admitidas diferenciações em razão das características da operação;  ";2;i;IV;156A;5;IV;;;VI;I;V-A;;2023
cf;V - a forma de desoneração da aquisição de bens de capital pelos contribuintes, que poderá ser implementada por meio de:  ;2;i;V;156A;5;V;;;VI;I;V-A;;2023
cf;"a) crédito integral e imediato do imposto;  ";1;al;a;156A;5;V;a;;VI;I;V-A;;2023
cf;"b) diferimento; ou    ";1;al;b;156A;5;V;b;;VI;I;V-A;;2023
cf;"c) redução em 100% (cem por cento) das alíquotas do imposto;  ";1;al;c;156A;5;V;c;;VI;I;V-A;;2023
cf;"VI - as hipóteses de diferimento e desoneração do imposto aplicáveis aos regimes aduaneiros especiais e às zonas de processamento de exportação;  ";2;i;VI;156A;5;VI;;;VI;I;V-A;;2023
cf;"VII - o processo administrativo fiscal do imposto;  ";2;i;VII;156A;5;VII;;;VI;I;V-A;;2023
